condition_id,question,sub_category,entry_yes_price_3d,end_date,outcome_yes_won,grade,reason
0xf74a25ca00930e1b6bf444fcff9ded49cd7765d6e198a9af9c036688edb5a4ed,Will the White House call a full lid by 6:30PM on March 17?,discretionary,0.62,2026-03-21 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0xe85db2c1843ebf5eac87613544d8a7e062039ec023d60fcaab2c9bf6340de110,"Will Trump say ""Winston"" or ""Churchill"" during King Charles visit?",discretionary,0.59,2026-04-30 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x08121291cd61eaea56d62dda92b80a1a5aa80d99fdf210343713902561a8939b,Will the next Government of Australia be a Labor majority?,discretionary,0.365,2025-05-03 12:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x5ad810c8d042f53c457a413241175022503d290593c54c8fb713d4ffae5f9cb7,"Will Karoline Leavitt say ""Executive order"" during next White House press briefing?",discretionary,0.749,2025-12-31 12:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x1586c09368022ef06b57487108ff99c83745309a79a7952ba11b916b606c6700,"Will Trump say ""Transgender"" this week? (October 13 - 19)",discretionary,0.705,2025-10-19 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x0fb480eb418fa2fcf9a360a4f55d0688a02413a4c7ccbf9703b63f2fa370cecb,"Will Trump say ""Autopen"" or ""Auto Pen"" this week? (February 8)",discretionary,0.545,2026-02-08 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x4a2fbd6b2903641f940af5165b151d970915360667a8af3ab3e24c94f3eb002c,Will Elon Musk create a new political party in 2025?,discretionary,0.525,2025-12-31 00:00:00+00:00,1,AMBIGUOUS,creating party interpretation
0x12f85b250c4943bb6d17804ec6c5d5e6b46dc3202f207acf7e56ce83d7319c5f,"Will Trump say ""Atlantic"" this week? (January 11)",discretionary,0.585,2026-01-11 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xa97d2a617f66ceaf5545e90e4c4f8ddc1bfefc094f1f3739bccfa9c6da226dbd,Will Trump tweet 5-9 times Nov 8-15?,discretionary,0.405,2024-11-15 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x28f1e9218bcd41ced05faf3c03f026721d87712556bf2828337551f03cae0a01,"Israel strikes Iran by March 31, 2026?",discretionary,0.62,2026-03-31 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x63cfffa8764426c9b2ffe4b521c9499b4e35c9fb53ff1be68c79dec2a016be2a,Taiwan Presidential Election: Will Ko Wen-je win?,discretionary,0.31,2024-01-13 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x26ed2c7b22d8bbf6789e76bdcd88c22b605df53e88c7b57fb3dc48b7ab259a8f,Will Andrew Cuomo win the Democratic Primary for Mayor of New York City?,discretionary,0.745,2025-06-24 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x2e52a72e036adfba7577a3f04f08b4b49e379a66837760bc567504b8ea88a759,Yoon arrested by January 31?,discretionary,0.63,2025-01-31 12:00:00+00:00,1,AMBIGUOUS,arrested verification timing
0x9f9b80acee3dff860af4b12f2399b07a8eca79376143e2c3565bcf833a96b4a0,Will Elon Musk create a new political party before August?,discretionary,0.405,2025-07-31 00:00:00+00:00,1,AMBIGUOUS,creating party interpretation
0x299730751090165592bfd5f8f12ff5bb316cd3dac7f17223128e3d4024622bcb,"Will Trump’s approval rating be between 39.0 and 39.4 on April 17, 2026?",discretionary,0.31,2026-04-18 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x3a17af0a20c160507cbdee8f0755e76bd21d2c09375f186a31c1aa456632c0ae,Will Trump release more Epstein files by December 26?,discretionary,0.335,2025-12-26 00:00:00+00:00,1,AMBIGUOUS,Epstein release ambiguity
0x12d1b41c90a2ff07173ab2469aad97fb9e80f781b36c32f99fbf4ae28a28b42a,Will Trump talk to Emmanuel Macron in January?,discretionary,0.51,2026-01-31 00:00:00+00:00,1,AMBIGUOUS,"""talk to"" — what counts as talking"
0x640938ae857aa2dfaa5aeb2af07ec853ab0eec5395a5d4ab1c31842f1d3ab271,Will Russia capture Kupiansk by December 31?,discretionary,0.675,2025-08-31 12:00:00+00:00,1,AMBIGUOUS,territorial capture verification disputed
0x91fd3b7cf10e925f169ff49dd657baf9794025b241965fecd0c1b9cbd9c1e115,Will Bhumjaithai Party (BJT) win the most seats in the 2026 Thai legislative election?,discretionary,0.3,2026-02-08 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x677740d692753fcb0f1227e99e564afebd643e9ff09ca32f73aeb1ae335cdb0f,Will the White House call a full lid by 6:30PM on April 11?,discretionary,0.42,2026-04-11 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x6d250918ac8353e8aedd848e1c0934c0feb8ad1be05676f19414def48d4a914a,Trump strikes another drug boat by Sep 30?,discretionary,0.3005,2025-09-30 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xc7b2e5c8d4a18e064af2fc9f59a12e211b7e9a4370215069d0b482e1af81a9b7,"Will Trump say ""Border"" 10 or more times during victory rally? ",discretionary,0.56,2025-01-20 12:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x208721a1cf3bf7ef63c58140d47054496aaa9dc0feee9f3bb0d95f8bba375230,Will Trump tweet 30-39 times September 27-October 4?,discretionary,0.41,2024-10-04 12:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x5c2e6aef8af5931e9bfa3750364626d754531d2fada2885d45c356b175962a25,Iran x Israel/US conflict ends by April 15?,discretionary,0.5575,2026-04-15 00:00:00+00:00,1,AMBIGUOUS,conflict end interpretation
0x50d5ba4a47a1efe738da33723781f842985f406e26f8f4a29a78551fac1c51c0,"Will Trump post ""RINO"" on Truth Social this week? (March 8)",discretionary,0.53,2026-03-08 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xb34dea60466c534a9cec1653ef49fb94d0daa9a90cee58bbe3b31dca715b110e,Will Kevin Spacey be named in Epstein files?,discretionary,0.39,2025-06-30 12:00:00+00:00,1,AMBIGUOUS,"""named in"" Epstein files — interpretive"
0xdfd3d267e9893993f70809ad9d0d21e0a56c1651910f128c3a88d6377d766c9e,Will Jay Jones win the 2025 Virginia Attorney General election?,discretionary,0.32,2025-11-04 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x16ce45a17a663196c1512f6d2350f2dbdc2a2ef65a2182ecc2409938a2a669ae,Will the Associated Press first call the 2025 New Jersey governor election at 11:00 PM ET or later on Nov 4 2025?,discretionary,0.44,2025-11-05 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xa706623e258521235d3874904d77b4dd4d55a9b092c59eb5c5ed4759882f657c,"Will Trump post ""Epic Fury"" on Truth Social this week?",discretionary,0.405,2026-03-22 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x49686d26fb712515cd5e12c23f0a1c7e10214c7faa3cb0a730aabe0c33694082,"Will Trump deport 250,000-500,000 people?",discretionary,0.85,2025-12-31 12:00:00+00:00,1,AMBIGUOUS,deportation count verification interpretive
0x98c0aa27e741d5bfeb0a06e68bddd256b857fd27597c76c500250db1483c51aa,"US strikes Iran by March 15, 2026?",discretionary,0.58,2026-06-30 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0xe90fde5bbf32a779f5ad8cd47f890acd9f86b73e34e0f620698122052189a079,Will a Republican win Maine's 2nd congressional district?,discretionary,0.84,2024-11-05 12:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0xfb898f62944858cd90a18655f393c456dd2c0d4ac17f1bbb4d06a2cebc8e1e72,"Will Trump say ""Fat"" this week? (January 18)",discretionary,0.465,2026-01-18 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0xc8bc0657df535fee2568c70b982f6abe49dd108d011085da65dc292d8f4f7a1a,Will Donald Trump sign an executive order on April 8?,discretionary,0.65,2025-04-11 12:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x07e93796cdf81c9f6982d38f03aba01df60ee516cdd8a98cddc5756fba4c4c83,"Will Trump say ""Transgender"" this week? (February 8)",discretionary,0.515,2026-02-08 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x325038359610a566c0963c9f0ea2ea33b2ddedf7808898c4ed4166787213f1b5,Trump sentenced to no prison time?,discretionary,0.77,2024-07-11 12:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x9fdc4c7b35db7e7299a9f41c2b76644dd9d2923852da5881035f0bbec2d5e1ad,Will Jill Stein get the most votes of any 3rd party candidate?,discretionary,0.33,2024-11-05 12:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0xa66d14ad94746e868fc81a76d3f67cc4583a2ab08a5056e07e4b3080c4ce04a9,Who will win the VP debate according to polls?,discretionary,0.77,2024-10-01 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xee1ee3d926fe8fd697485c6a057484a5814f3c02533f0490869fa4ca75abaded,Democratic sweep?,discretionary,0.835,2025-11-04 00:00:00+00:00,1,AMBIGUOUS,sweep interpretation
0x01ffd0acf0d6e42558a7cbd521efde937166a1bf09f3a2dfcdf36950c2dd3635,US escorts commercial ship through Hormuz by April 30?,discretionary,0.41,2026-03-31 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x64d6a172e63a085198fcd8032da984cc42398e21d8984eaf4813ce6e3f0469a6,Will the Slovenian Democratic Party (SDS) win the most seats in the 2026 Slovenian parliamentary election?,discretionary,0.725,2026-03-22 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x0bec8a350b24975b0f28366399c4ea04044c8d795b8b2cf2d7fdf8f21824302e,"Will Trump say ""Board of Peace"" during Saudi PM events on November 18?",discretionary,0.37,2025-11-18 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x34b5567e4f9a1b9561fba0f39c60b4da1f33052c8918dedc954401494d947cee,Will a Democrat win Wisconsin Presidential Election?,discretionary,0.525,2024-11-05 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x1b07e957981a04e688191208a4fc8b8349a93d6de03eba460fda38e647dafa5b,Sea/Air ceasefire in Ukraine before May? ,discretionary,0.425,2025-04-30 12:00:00+00:00,1,AMBIGUOUS,ceasefire interpretation (what counts as ceasefire/broken)
0xe65c106aa601e254aaa51c2897d1d99be0d0f753f642422656e6aa1db940f6ac,"Will Trump post ""Ammo"" or ""Ammunition"" on Truth Social this week?",discretionary,0.5,2026-05-03 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x4413ead4b809809217039b9a07e7d982485d0c8c4814f909caf7effe68f202c4,Will Brooke Rollins attend the 2026 State of the Union address?,discretionary,0.715,2026-02-24 00:00:00+00:00,1,AMBIGUOUS,"""attend"" interpretation"
0x57dc89d2f5803961a1c72add5969c2887f9591821d05421f2819fa17b664dd59,Will a Republican win Ohio US Senate Election?,discretionary,0.575,2024-11-05 12:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0xc0be7b1f19f9b658778c2be7e6bc67596a00f347ab64392d0f5d387534c7c3b4,"US x Iran ceasefire extended by April 21, 2026?",discretionary,0.445,2026-04-21 00:00:00+00:00,0,AMBIGUOUS,ceasefire interpretation (what counts as ceasefire/broken)
0x4b78de44ea49d0eb8d5fee85352294b6f679a47c56944c6ad5c945e9a2ba7211,Government shutdown on Saturday?,discretionary,0.71,2026-02-14 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x7058f8abef2ca5e080b6febb7ec45da60319582619e89183b700aca3d8fb21da,Trump strikes another drug boat by Oct 31?,discretionary,0.77,2025-10-31 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0xffaff77c56cb9f1e322129b8e1e525ceadd1d0e8dc2a62a4b33f3cb23bff9572,Favorite to win on Polymarket week after debate?,discretionary,0.745,2024-09-17 12:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x81b06cb917c9a2aabc67a7765bc3c640e88a699bbf451b29915049c0766cde04,US x Iran ceasefire by June 30?,discretionary,0.455,2026-06-30 00:00:00+00:00,1,AMBIGUOUS,ceasefire interpretation (what counts as ceasefire/broken)
0xdcf2271b7c57b7de917ef6205de87a46a4c180970e9480c9290bc9d18b74db93,Will Eric Adams endorse Cuomo?,discretionary,0.8,2025-11-04 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x5475a91387df16bd7f5b5fd5937dd2305365c01d6116c071d6859b377882f403,"Will Trump say ""Mortgage"" during WEF Address on January 21?",discretionary,0.6,2026-01-21 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x7f4f3962471f14be7619652ce074f8ed07937f37aeb3427338c183fbfa0ae4f2,Will Zelensky visit Israel by Nov 10?,discretionary,0.53,2023-11-10 00:00:00+00:00,0,AMBIGUOUS,"""visit country"" — diplomatic visit interpretive"
0x18dccc229331c63d8360d1400ece2355627637547d8dcd54aa5f7f1b5580686e,"Military action against Iran ends on April 9, 2026?",discretionary,0.413,2026-04-30 00:00:00+00:00,1,AMBIGUOUS,end of military action — interpretive
0xd009ac14bccdd12925a2d9f8d910411556e4ed153337abb18a97b97fabcf7db0,Will Rafał Trzaskowski be the next President of Poland?,discretionary,0.815,2025-05-18 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x5fc8cba7cc06011dd02a09513a93b2184c3aef48a8be0c005241e89308bc9cc8,Will Khamenei tweet again by March 14?,discretionary,0.785,2026-03-31 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x7d10de6ae70637b277d59ff7158940c0273935b74155c78e00c0c9f7219ca075,"Will Trump say ""Fun"" this week? (March 29)",discretionary,0.77,2026-03-29 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x39b754a2dd0e0b8433d5de711fb46abf6f3f893d9b72ffd57864052213322e7d,"Will Trump say ""Farmer"" during Carney visit on May 6?",discretionary,0.59,2025-05-06 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xcd1b6b71a1964f15e2c14809594cbfa0d576270e8ef94c8c24913121097e09e5,Will Donald Trump win the popular vote in the 2024 Presidential Election?,discretionary,0.316,2024-11-05 12:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x8f97d034bbf01cd874af524cefc6d83deaa25373c1ab4545a81589a4d3d2b2a8,Will a Democrat win North Carolina Presidential Election?,discretionary,0.31,2024-11-05 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x5f7adbfb99ad4c6c05ccef88d6a3cffcdb7c178911865b8c21b8b636b3bc5fe4,Will Trump’s approval rating be between 42.0 and 42.4 on November 14 2025?,discretionary,0.345,2025-11-15 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xb01e7889e4bc668ddeade5a079b5a225b66a323244a8ab87ee1080f0d14a8143,"Will Trump say ""Transgender"" this week? (March 1)",discretionary,0.33,2026-03-01 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0xfe6a04a131a8032f3a037ce82b3200dfd014f76fa2002360b69301fac646807c,"Will Keir Starmer say ""Ukraine"" during the next Prime Minister's Questions?",discretionary,0.74,2026-01-28 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xa6397cb04d2e20f63b589b9dd37e8db7db6a33ebda189d1123e4ff191ac430c1,"Will Trump say ""Nazi"" this week? (March 8)",discretionary,0.535,2026-03-08 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0xfc93f92b41376c8caeb67fc389e8901d2959e5a998a94c102209fe34b7eeaa7f,Trump sentenced to probation?,discretionary,0.475,2024-07-11 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x4b02efe53e631ada84681303fd66d79ad615f3d2b6a28b4633d43d935f89af58,"US strikes Iran by March 31, 2026?",discretionary,0.685,2026-06-30 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0xd63b3697ae273e53e575d6e4cc833b28bce923167e4b8065235143babfb4b05d,"Will Leavitt say ""Fraud"" during the next White House press briefing?",discretionary,0.335,2026-04-30 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x70357debf15a956d82d8b2022aaf5f868763d1d0716d2c6e5ce35712e49a3b0f,Fed decreases interest rates by 25 bps after September 2024 meeting?,discretionary,0.645,2024-09-18 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xf5a4671c186af316ee0e4913d996c51a1fae12a5861e9eb25654a764e0593e69,"Will Leavitt say ""Fake"" or ""Hoax"" during the next White House Press Briefing?",discretionary,0.365,2026-02-20 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x247d957588c3af33cd023f8caa2b5a316c68e4cf903087261934d41734aa7ea2,Will Bernie Moreno win the Ohio Republican Senate Primary?,discretionary,0.745,2024-03-17 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0xd65c4072e48a82a9cd49e8e6be332792fb13e8e076134d860d110427fc01d374,Will Jonas Gahr Støre become the next Prime Minister of Norway?,discretionary,0.835,2025-09-08 12:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0xc6485bb7ea46d7bb89beb9c91e7572ecfc72a6273789496f78bc5e989e4d1638,Will Kamala Harris win the 2024 US Presidential Election?,discretionary,0.368,2024-11-04 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x38dfa2de75cfe3d28917237db30b7ef55045c8b000922dca1ac96aa27cd9f4ed,Will Kash Patel attend the 2026 State of the Union address?,discretionary,0.725,2026-02-24 00:00:00+00:00,0,AMBIGUOUS,"""attend"" interpretation"
0xa4ec08ec8caf4cb5033716dc452e4c0ba7838e675396507b77282ab31d3609a5,"Will Keir Starmer say ""Putin"" during the next Prime Minister's Questions?",discretionary,0.555,2025-12-17 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x6a79204ace08d896a72cac89c3c2b4c64b90218838c213e9377860596dc77ac5,Will People’s Party (PPLE) win the most seats in the 2026 Thai legislative election?,discretionary,0.695,2026-02-08 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xf33e075eaf25de7f6026e4d2e96a1a98a3a2147ac60aa15bca7fac3b0efce409,Will the Unity Labour Party (ULP) win the most elected seats in the 2025 Saint Vincent and the Grenadines House of Assembly election?,discretionary,0.43,2026-03-31 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x91dbde104fee004a34f638f9a49d7fb8d4e8bc75e213aab92cd853cbbc4c9c90,Will Eric Adams drop out?,discretionary,0.6,2025-11-03 00:00:00+00:00,1,AMBIGUOUS,"""drops out"" — campaign-end timing interpretive"
0x773f3ca26bdf685da92d2a8a701dd98e4e8b46e0b5366cf09aed9eb8fb6fc189,Will a Republican win North Carolina Presidential Election?,discretionary,0.695,2024-11-05 12:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0xb51f2db5996c86c3fdbac6d67d0fdead997d959ce0d86bad5203d16ee746da17,Will LLA win the most seats in the Chamber of Deputies following the 2025 Argentina election?,discretionary,0.755,2025-10-26 12:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x3c0585e53f8a8ac29b1e81fbc89485dcdf451f0409648fa36417cc9f0487317b,Will Russia capture Siversk by December 31?,discretionary,0.57,2025-09-30 00:00:00+00:00,1,AMBIGUOUS,territorial capture verification disputed
0x6a4d97b6b54f49991f3984998fc8423668b09e9ea21de7074f27ab7dd4953ba3,"US strikes Iran by March 3, 2026?",discretionary,0.345,2026-06-30 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x4f8bddad85712e2b46756f71c753380a1417bec8049e4a45742e5182c3a5c015,"Will Israel conduct military action against Iran by April 14, 2026?",discretionary,0.59,2026-04-21 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x7e58abd89b04a34b4a066d94c0bcf53cf0c7ccd9f568c6c1a339d996bce6356a,Will Micheal Martin be the next Prime Minister of Ireland?,discretionary,0.575,2024-11-29 12:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0xf480b4ea858af172baf1d8c4d2d0281ee8d2694ed9f40b12b3630c5328dfb3f6,Will the All India Trinamool Congress (AITC) win the most seats in the 2026 West Bengal Legislative Assembly election?,discretionary,0.419,2026-04-29 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xae43e53d8516dd644c2b294c6fcdc8b345e905352672c7f6cf1ebfee127d9409,Will Kamala Harris win Vermont by the largest margin?,discretionary,0.6,2024-11-05 12:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x1ddc0e7de1634d1204dda3bef66ffe18b0d52d8605c0a363755480de0dc81d41,Israel strike on Iranian nuclear facility before July?,hard_currency,0.57,2025-06-30 12:00:00+00:00,1,AMBIGUOUS,"""strike on facility"" verification interpretive"
0x2eaa8bce4ea7a229c9e8a3050914b044537d19953fa364b176f95e1abc27f5bf,Will South Korea presidential election winner get over 50% of votes?,hard_currency,0.695,2025-06-03 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x82962688c00787fce7588ef672b7c3b875db8ac1ce263f2f3cd64211bd2379c3,Will Lee Jae-myung win 50-55% of the vote in the South Korea election?,hard_currency,0.605,2025-06-03 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x680b5b8add0677e5865f4b6d6d1d90e2d9e818d7290947d3fffbf7991cbde08e,Will Starostové get between 7% and 10% of the vote in the Czech election?,hard_currency,0.305,2025-10-03 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x546ec332d630a9cd6f2d93d132d2f38b860dd54d682213bb84fd45938e56b292,Will the AfD win 20-25% of the vote in the German election?,hard_currency,0.675,2025-02-23 12:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0xd3505ebab4f2d6496a0c1451a21584d95a0fae3d06c948ed42c373c59fd63e5a,Will voter turnout in the 2025 Polish presidential election be more than 72%?,hard_currency,0.485,2025-06-01 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xde38c515193b3b7f826f65e85fb50fc77d4fb134e56f3c36e9244ee812d75089,Will Tisza win the national list vote in the 2026 Hungarian Parliamentary election by 9%+?,hard_currency,0.425,2026-04-12 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x4d6c87358a0a8522c775c20288ab7df7c8ceb4ffd1abf01881ba343cdf45964f,Will turnout be between 63% and 66% in the Czech election?,hard_currency,0.405,2025-10-03 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xd4717f1118a739e898848610e68d74ea6cdf6ded0fedc3940143b9f3d57ff254,Will Fidesz-KDNP win 40-44% of the national list votes in the 2026 Hungarian Parliamentary election?,hard_currency,0.35,2026-04-12 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x6a9b909a643c41c74da1f117e70f4dfbf469246e03915b046fd75620c318858d,North Korea missile test in March?,hard_currency,0.66,2025-03-31 12:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0xb45dfe8c5df7e41f4d9b03c5ccb3ab6598a9feb1914be0c83daf16cd98a74ba8,Will Motoristé get between 7% and 9% of the vote in the Czech election?,hard_currency,0.325,2025-10-03 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xb0675395c1b27d1298af7470c687e94622eb5bd3293abebd26bf1871cd671da1,"Will Trump say ""Tesla"" during tariff event on April 2?",hard_currency,0.305,2025-04-02 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x2a842ad6c44e8c4a0b7f303a0b3eb8422536d38b62de355ef2b0dacf0b88f43e,Will Rafał Trzaskowski win by 0-4%?,hard_currency,0.395,2025-06-01 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x8cdba4887831155f8d31de848806f53eaa2525f32eadbc0fa9b3421a7e430bc9,"Will Trump say ""Drone"" this week? (November 17 – 23)",hard_currency,0.58,2025-11-23 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x663ab7bbc3ea3156a3e81a67e341be33f0000183ae294c0e2061a7821864322c,"Will Trump say ""Nuclear"" during Iowa speech?",hard_currency,0.735,2026-01-27 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0xf459f2a4cf56425af7346fbeed3f9c78e35463539fe38afa70ff3d00c127c7ab,"Will Trump say ""Fantastic job"" during tariff event on April 2?",hard_currency,0.485,2025-04-02 12:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0xf5088153c033a7a79f7684478a268e644078898952664a86f86c45a35e5e2cc3,Will Trump's approval rating be between 46.0% and 46.4% on June 6?,hard_currency,0.305,2025-06-06 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xff48e9b2a1348205a430c941ff6a51aba1ec18ea34d0add5f82ba9f9ffd74590,Will Trump’s approval rating be between 43.5% and 43.9% on October 3?,hard_currency,0.31,2025-10-03 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x830fe8eb8ab09693af821fba6d1d2c5369a696715c029b978e06df41cc614390,Trump margin of victory in New Hampshire Primary >15%,hard_currency,0.41,2024-01-22 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x7d5dc9aa59955996da410825c00c8b05213540b622ca7a3a1ef756c914f102e1,Will China's annual inflation increase by ≥0.7% in December?,hard_currency,0.76,2026-01-10 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x31b00298fd4222286461c326fd60bc47caee6ee112e19975442469071ce69d52,Will Trump's approval rating be between 47.0% and 47.4% on March 21?,hard_currency,0.465,2025-03-21 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xc3ad8026d7dbbad93b96ffd93b37bf6d7b2005c9ec1df5aae9090f96d5ecc7bc,Will Trump reduce or pause tariffs on Cambodia in April?,hard_currency,0.545,2025-04-30 12:00:00+00:00,1,AMBIGUOUS,"""reduce or pause"" — interpretive"
0x38bc6b9fbc7f22b58a9b83330709e2fbb15ddbed7f2277831c8c3df0ee20475b,Will ≥2% of votes go to 3rd Party candidates?,hard_currency,0.645,2024-11-05 12:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x43bdd849294c7864a44abde82242ce8bd443323208c056d7289d9a86feeb0a25,Will Mamdani get over 50% of the vote in the general mayoral election?,hard_currency,0.57,2025-11-03 23:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x46dc560a09f07d8b6989bec851262e4df92ea0dd909631cf987afc88c8b8d729,Will MrBeast raise $40M for clean water by August 31?,hard_currency,0.575,2025-08-31 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
